Você é autônomo?,Quantos funcionários sua empresa ou organização possui?,Seu empregador é principalmente uma empresa/organização de tecnologia?,O seu papel principal na sua empresa está relacionado à tecnologia/TI?,O seu empregador oferece benefícios de saúde mental como parte da cobertura de saúde?,Você conhece as opções de cuidados de saúde mental disponíveis sob sua cobertura de saúde fornecida pelo empregador?,"Seu empregador já discutiu formalmente a saúde mental (por exemplo, como parte de uma campanha de bem -estar ou outra comunicação oficial)?",O seu empregador oferece recursos para aprender mais sobre distúrbios de saúde mental e opções para procurar ajuda?,O seu anonimato está protegido se você optar por aproveitar os recursos de tratamento de saúde mental ou abuso de substâncias fornecidos pelo seu empregador?,"Se um problema de saúde mental o levou a solicitar uma licença médica do trabalho, quão fácil ou difícil seria pedir essa licença?",Você se sentiria mais confortável conversando com seus colegas de trabalho sobre sua saúde física ou sua saúde mental?,Você se sentiria à vontade para discutir um problema de saúde mental com seu (s) supervisor (s) direto (s)?,Você já discutiu sua saúde mental com seu empregador?,Você se sentiria à vontade para discutir um problema de saúde mental com seus colegas de trabalho?,Você já discutiu sua saúde mental com colegas de trabalho?,Você já teve um colega de trabalho discutir a saúde mental de seu ou outro colega de trabalho com você?,"No geral, quanta importância seu empregador coloca na saúde física?","No geral, quanta importância seu empregador coloca na saúde mental?",Você estaria disposto a discutir sua saúde mental com seu (s) supervisor (s) direto (s)?,Você atualmente tem um distúrbio de saúde mental?,Você já teve um distúrbio de saúde mental no passado?,Você já procurou tratamento para um distúrbio de saúde mental de um profissional de saúde mental?,Você tem um histórico familiar de doença mental?,"Se você tem um distúrbio de saúde mental, com que frequência sente que isso interfere no seu trabalho ao ser tratado de maneira eficaz?","Se você tem um distúrbio de saúde mental, com que frequência sente que isso interfere no seu trabalho quando não é tratado de maneira eficaz (ou seja, quando você está experimentando sintomas)?",Suas observações de como outro indivíduo que discutiu um problema de saúde mental tornou a probabilidade de você revelar um problema de saúde mental no seu local de trabalho atual?,Quão disposto você estaria em compartilhar com amigos e familiares que você tem uma doença mental?,Você estaria disposto a apresentar um problema de saúde física com um empregador em potencial em uma entrevista?,Você traria sua saúde mental com um empregador em potencial em uma entrevista?,Você é identificado abertamente no trabalho como uma pessoa com um problema de saúde mental?,"No geral, como você acha que o setor de tecnologia apoia funcionários com problemas de saúde mental?",Qual é a sua idade?,Qual é o seu gênero?
1,,,,,,,,,,,,,,,,,,Some of my previous supervisors,Yes,Yes,1,Yes,Sometimes,Often,No,8,Yes,No,0,3,21,Female
1,,,,,,,,,,,,,,,,,,"No, none of my previous supervisors",Yes,Yes,1,Yes,Never,Never,,7,Maybe,No,0,1,46,male
1,,,,,,,,,,,,,,,,,,Some of my previous supervisors,No,Yes,1,No,Not applicable to me,Not applicable to me,Yes,6,Yes,No,0,3,63,Male
1,,,,,,,,,,,,,,,,,,,Yes,Don't Know,0,No,Sometimes,Often,,2,Yes,Yes,1,2,20,Male
1,,,,,,,,,,,,,,,,,,"Yes, all of my previous supervisors",No,Yes,1,No,Rarely,Rarely,Maybe,4,Maybe,Maybe,0,3,24,mail
1,,,,,,,,,,,,,,,,,,,Don't Know,Possibly,0,I don't know,Sometimes,Not applicable to me,Yes,5,No,No,0,3,44,Male
1,,,,,,,,,,,,,,,,,,Some of my previous supervisors,Possibly,Yes,1,I don't know,Often,Often,Maybe,5,No,No,0,1,35,male
1,,,,,,,,,,,,,,,,,,Some of my previous supervisors,No,No,0,No,Not applicable to me,Not applicable to me,,5,Maybe,Maybe,0,2,30,Female
1,,,,,,,,,,,,,,,,,,Some of my previous supervisors,Possibly,Yes,1,I don't know,Rarely,Often,No,10,No,No,1,4,23,Female
0,More than 1000,0.0,1.0,Yes,No,Yes,Yes,I don't know,Very easy,Physical health,Yes,0.0,Maybe,0,0,4,4,"No, none of my previous supervisors",Possibly,Possibly,0,Yes,Sometimes,Sometimes,Maybe,3,Yes,No,0,4,26,male
0,500-1000,1.0,1.0,No,No,I don't know,Yes,I don't know,Somewhat easy,Mental health,Maybe,0.0,Yes,1,0,8,8,"No, none of my previous supervisors",Don't Know,No,0,No,Never,Never,,7,No,No,0,3,32,Male
0,6-25,1.0,1.0,I don't know,No,No,No,I don't know,Very easy,Physical health,No,0.0,No,1,1,4,2,"No, none of my previous supervisors",Possibly,No,0,I don't know,Rarely,Sometimes,Yes,0,No,No,0,3,34,Male
0,26-100,1.0,1.0,Yes,Yes,I don't know,I don't know,I don't know,Somewhat easy,Physical health,Yes,1.0,Maybe,1,1,8,8,Some of my previous supervisors,Yes,Yes,1,Yes,Sometimes,Often,No,9,Maybe,No,0,4,44,female
0,500-1000,1.0,1.0,No,No,No,Yes,Yes,Difficult,Physical health,No,0.0,No,0,0,8,6,Some of my previous supervisors,Possibly,No,1,No,Often,Often,Yes,7,Maybe,No,0,3,33,M
0,More than 1000,1.0,1.0,Yes,No,Yes,Yes,Yes,Neither easy nor difficult,Physical health,Maybe,1.0,Maybe,1,0,8,8,Some of my previous supervisors,Yes,No,1,I don't know,Sometimes,Often,Yes,8,Yes,Maybe,0,3,38,Male
0,More than 1000,0.0,1.0,I don't know,No,No,No,Yes,Somewhat difficult,Mental health,Yes,0.0,No,0,0,10,0,,Yes,No,0,No,Rarely,Rarely,Yes,1,Yes,No,1,4,45,m
0,More than 1000,1.0,1.0,Yes,Yes,Yes,Yes,Yes,Very easy,Physical health,Maybe,0.0,Maybe,0,0,9,9,,No,No,0,No,Not applicable to me,Not applicable to me,No,9,Maybe,Maybe,0,4,27,F
0,26-100,1.0,1.0,I don't know,No,I don't know,No,Yes,Somewhat easy,Same level of comfort for each,Maybe,0.0,No,0,0,5,5,,Don't Know,Don't Know,0,I don't know,Not applicable to me,Never,,5,Maybe,Maybe,0,3,21,male
0,More than 1000,1.0,1.0,I don't know,No,No,No,I don't know,Neither easy nor difficult,Physical health,No,0.0,No,0,0,8,4,,Possibly,No,0,No,Not applicable to me,Not applicable to me,,5,Yes,No,0,3,30,Female
0,More than 1000,0.0,1.0,I don't know,No,No,No,Yes,Somewhat difficult,Same level of comfort for each,Yes,0.0,Maybe,0,1,10,9,"No, none of my previous supervisors",No,No,0,No,Often,Often,No,5,Maybe,No,0,3,44,Male
0,More than 1000,0.0,1.0,Yes,Yes,Yes,Yes,I don't know,Somewhat easy,Physical health,No,0.0,Maybe,1,1,6,5,,Possibly,No,0,No,Often,Often,Yes,4,Maybe,No,0,2,32,Male
0,More than 1000,1.0,1.0,Yes,No,Yes,Yes,Yes,Difficult,Physical health,No,0.0,No,0,1,8,8,,No,No,0,No,Rarely,Often,Yes,2,Maybe,No,0,3,39,f
0,100-500,0.0,1.0,No,Yes,No,No,I don't know,I don't know,Physical health,No,0.0,No,0,0,5,4,"No, none of my previous supervisors",Yes,Yes,1,I don't know,Often,Often,Maybe,6,No,No,0,3,27,Woman
0,More than 1000,1.0,1.0,Yes,Yes,Yes,Yes,I don't know,Somewhat easy,Physical health,Yes,1.0,Maybe,1,1,8,7,Some of my previous supervisors,Yes,Yes,1,I don't know,Sometimes,Often,Yes,9,Yes,Maybe,1,3,34,Male
0,26-100,1.0,1.0,No,No,No,No,I don't know,I don't know,Same level of comfort for each,No,0.0,Maybe,0,0,8,3,,No,No,0,No,Not applicable to me,Not applicable to me,Maybe,10,Maybe,No,0,1,30,male
0,26-100,1.0,1.0,No,,No,No,I don't know,Difficult,Physical health,No,0.0,Yes,1,0,5,3,"Yes, all of my previous supervisors",Possibly,Possibly,1,I don't know,Sometimes,Often,Yes,10,No,No,0,1,24,Male
0,More than 1000,1.0,1.0,Not eligible for coverage / NA,No,No,I don't know,I don't know,Difficult,Mental health,No,0.0,No,0,1,8,5,"No, none of my previous supervisors",No,No,0,No,Not applicable to me,Not applicable to me,No,1,No,No,0,2,50,Male
0,More than 1000,1.0,1.0,Yes,Yes,Yes,Yes,I don't know,Very easy,Same level of comfort for each,Yes,0.0,Maybe,0,0,8,7,Some of my previous supervisors,No,No,0,No,Not applicable to me,Not applicable to me,,7,Maybe,Maybe,0,2,27,Male
0,100-500,1.0,1.0,Yes,No,Yes,I don't know,Yes,Somewhat easy,Physical health,No,0.0,Yes,0,1,6,5,"No, none of my previous supervisors",Possibly,Yes,1,Yes,Rarely,Often,No,8,Maybe,Maybe,0,2,28,Male
0,More than 1000,1.0,1.0,I don't know,No,No,No,I don't know,Difficult,Same level of comfort for each,No,0.0,Yes,0,0,6,7,,No,No,0,No,Not applicable to me,Not applicable to me,,7,No,No,0,3,27,female
0,500-1000,1.0,1.0,I don't know,No,No,No,Yes,Difficult,Physical health,Maybe,0.0,No,0,0,10,7,Some of my previous supervisors,Yes,Yes,1,Yes,Never,Sometimes,No,10,Yes,No,0,1,34,Male
0,100-500,1.0,1.0,No,No,No,No,I don't know,Neither easy nor difficult,Physical health,No,0.0,Yes,1,,7,6,,Don't Know,Don't Know,0,I don't know,Sometimes,Sometimes,Maybe,6,Yes,Maybe,0,3,42,M
0,500-1000,1.0,1.0,Yes,Yes,Yes,Yes,No,Somewhat easy,Same level of comfort for each,Maybe,0.0,Maybe,1,1,8,8,,Yes,,0,No,Sometimes,Sometimes,Maybe,5,Yes,Maybe,1,5,22,
0,100-500,1.0,1.0,No,No,No,No,No,Difficult,Physical health,No,0.0,No,0,0,4,0,"No, none of my previous supervisors",Possibly,No,0,No,Sometimes,Often,No,0,Maybe,No,0,1,28,female
0,26-100,1.0,1.0,Yes,Yes,Yes,Yes,Yes,Very easy,Same level of comfort for each,Yes,0.0,Yes,0,0,8,8,,No,No,0,No,Not applicable to me,Not applicable to me,No,5,Yes,Maybe,0,3,36,Male
0,More than 1000,0.0,0.0,No,Yes,Yes,No,I don't know,Somewhat easy,Physical health,No,0.0,No,0,0,3,3,"No, none of my previous supervisors",Possibly,No,0,No,Sometimes,Often,,5,Maybe,No,0,2,41,Male
0,6-25,1.0,1.0,Yes,Yes,No,No,I don't know,Somewhat difficult,Physical health,Maybe,1.0,Maybe,1,0,7,4,,Yes,Yes,1,Yes,Sometimes,Often,No,9,Yes,Maybe,0,3,30,male
0,100-500,0.0,1.0,I don't know,No,Yes,Yes,Yes,Somewhat easy,Same level of comfort for each,Maybe,0.0,Maybe,0,0,9,9,"No, none of my previous supervisors",Don't Know,Don't Know,0,I don't know,Not applicable to me,Not applicable to me,Maybe,5,No,No,0,3,34,male
0,More than 1000,0.0,0.0,I don't know,No,Yes,No,I don't know,Somewhat easy,Physical health,No,0.0,Maybe,0,1,5,3,I don't know,Possibly,Possibly,0,No,Sometimes,Often,Yes,10,No,No,0,3,23,female
0,More than 1000,0.0,1.0,No,,No,No,I don't know,Somewhat difficult,Mental health,Maybe,0.0,Maybe,1,1,3,4,"No, none of my previous supervisors",Don't Know,Yes,0,No,Not applicable to me,Not applicable to me,Maybe,8,No,No,0,2,29,female
0,500-1000,0.0,1.0,Yes,Yes,No,Yes,Yes,Somewhat easy,Physical health,No,0.0,No,0,1,6,5,"No, none of my previous supervisors",No,Yes,1,No,Never,Sometimes,Yes,8,Maybe,No,0,3,58,male
0,100-500,0.0,1.0,I don't know,No,No,No,I don't know,I don't know,Physical health,Maybe,0.0,Maybe,1,0,7,5,"No, none of my previous supervisors",Don't Know,No,0,No,Not applicable to me,Not applicable to me,No,8,Yes,Yes,0,3,40,Male
0,100-500,1.0,1.0,Not eligible for coverage / NA,No,No,No,I don't know,Difficult,Physical health,No,1.0,Maybe,1,1,7,2,Some of my previous supervisors,Yes,Yes,1,Yes,Often,Often,No,8,Yes,Yes,1,2,32,Male
0,100-500,1.0,1.0,I don't know,No,I don't know,I don't know,I don't know,Neither easy nor difficult,Physical health,Maybe,0.0,Maybe,1,1,7,7,"Yes, all of my previous supervisors",Possibly,Possibly,0,Yes,Not applicable to me,Often,No,3,Maybe,No,0,2,30,Male
0,500-1000,0.0,1.0,Yes,Yes,Yes,Yes,I don't know,Somewhat easy,Same level of comfort for each,Yes,1.0,Yes,1,1,7,7,"No, none of my previous supervisors",Yes,Yes,1,Yes,Never,Never,No,8,No,No,0,4,33,FEMALE
0,26-100,0.0,0.0,I don't know,No,No,Yes,Yes,Somewhat difficult,Mental health,Yes,1.0,Yes,1,1,4,6,Some of my previous supervisors,No,Possibly,1,No,Not applicable to me,Not applicable to me,No,9,Maybe,Maybe,0,3,22,f
0,More than 1000,1.0,1.0,Yes,No,I don't know,Yes,Yes,Very easy,Physical health,Maybe,0.0,No,0,1,10,6,,Possibly,Possibly,1,No,Rarely,Rarely,No,3,No,No,0,3,30,F
0,6-25,1.0,1.0,No,,No,No,No,Difficult,Same level of comfort for each,No,1.0,Yes,1,1,0,0,"Yes, all of my previous supervisors",Yes,Yes,1,Yes,Rarely,Sometimes,Yes,10,Yes,Yes,1,1,34,Male
0,6-25,0.0,1.0,Yes,No,Yes,Yes,I don't know,Neither easy nor difficult,Physical health,Yes,1.0,Yes,0,0,5,5,Some of my previous supervisors,Possibly,Don't Know,1,I don't know,Not applicable to me,Not applicable to me,No,7,No,No,0,3,44,Male
0,26-100,1.0,1.0,Yes,Yes,No,I don't know,I don't know,Very easy,Physical health,Maybe,1.0,Maybe,1,0,7,5,"No, none of my previous supervisors",Yes,Yes,1,I don't know,Rarely,Often,No,10,Yes,Maybe,1,2,30,Male
0,100-500,0.0,1.0,Yes,Yes,Yes,Yes,Yes,Difficult,Physical health,No,0.0,Maybe,0,1,7,5,Some of my previous supervisors,Yes,Yes,1,I don't know,Often,Often,Yes,9,No,No,0,3,39,Male
0,500-1000,1.0,1.0,Yes,Yes,No,No,I don't know,Somewhat difficult,Physical health,Maybe,0.0,Yes,0,0,3,3,"No, none of my previous supervisors",Don't Know,Possibly,0,No,Not applicable to me,Not applicable to me,No,5,No,No,0,4,48,M
0,26-100,0.0,1.0,I don't know,No,No,No,I don't know,Difficult,Physical health,No,0.0,No,0,0,7,4,"No, none of my previous supervisors",Possibly,Yes,1,Yes,Not applicable to me,Sometimes,Yes,2,No,No,0,2,26,Male
0,26-100,0.0,1.0,I don't know,Yes,No,Yes,Yes,Somewhat easy,Physical health,Maybe,0.0,Maybe,0,0,2,5,,Possibly,Possibly,1,Yes,Sometimes,Sometimes,No,8,No,No,0,3,28,female
0,More than 1000,1.0,1.0,Yes,No,I don't know,I don't know,Yes,Somewhat easy,Physical health,Yes,0.0,Maybe,0,0,6,5,Some of my previous supervisors,Possibly,Possibly,1,I don't know,Sometimes,Often,,8,Maybe,Maybe,0,2,36,Male
0,6-25,1.0,1.0,I don't know,No,No,No,I don't know,Very easy,Physical health,Maybe,0.0,Maybe,0,0,5,0,I don't know,No,No,0,No,Not applicable to me,Not applicable to me,Maybe,5,No,Maybe,0,3,37,Male
0,More than 1000,1.0,1.0,Yes,Yes,No,I don't know,I don't know,Somewhat difficult,Physical health,Maybe,1.0,Maybe,1,1,6,2,"No, none of my previous supervisors",Yes,Yes,1,Yes,Often,Often,,9,No,No,0,1,42,Male
0,More than 1000,1.0,1.0,Yes,Yes,No,No,I don't know,I don't know,Physical health,No,0.0,No,1,1,5,3,"No, none of my previous supervisors",Don't Know,Don't Know,1,Yes,Not applicable to me,Sometimes,Maybe,5,Maybe,Maybe,0,2,31,Male
0,More than 1000,0.0,1.0,I don't know,,No,I don't know,I don't know,Somewhat easy,Same level of comfort for each,Yes,0.0,No,0,0,7,5,,No,No,0,I don't know,Not applicable to me,Not applicable to me,,7,No,No,0,3,22,male
0,100-500,1.0,1.0,I don't know,No,No,No,No,Very easy,Same level of comfort for each,No,0.0,Maybe,1,0,8,5,"No, none of my previous supervisors",Yes,Yes,1,Yes,Rarely,Sometimes,No,9,Yes,Maybe,0,2,40,male
0,More than 1000,1.0,1.0,Yes,Yes,Yes,Yes,Yes,Neither easy nor difficult,Physical health,No,0.0,No,0,0,10,9,"No, none of my previous supervisors",No,No,0,No,Not applicable to me,Not applicable to me,,6,Maybe,No,0,4,50,M
0,More than 1000,1.0,1.0,I don't know,No,Yes,I don't know,I don't know,Difficult,Physical health,Maybe,0.0,No,0,0,8,6,,No,No,0,No,Not applicable to me,Not applicable to me,,8,Maybe,No,0,3,31,female
0,More than 1000,1.0,1.0,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Physical health,Yes,1.0,Yes,1,1,8,7,,Yes,Yes,1,Yes,Rarely,Often,No,8,No,No,0,3,29,"female, she/her"
0,100-500,0.0,0.0,No,No,No,No,I don't know,Somewhat difficult,Physical health,No,0.0,No,0,0,7,5,"No, none of my previous supervisors",Possibly,Don't Know,0,No,Sometimes,Sometimes,No,4,Yes,No,0,2,40,Male
0,More than 1000,0.0,1.0,No,No,No,No,I don't know,Somewhat difficult,Physical health,Maybe,0.0,No,0,0,7,3,"No, none of my previous supervisors",Possibly,No,0,No,Sometimes,Often,No,4,No,Maybe,0,3,33,female
0,26-100,1.0,1.0,I don't know,No,I don't know,No,I don't know,Somewhat easy,Physical health,No,0.0,Maybe,0,1,5,5,"No, none of my previous supervisors",No,No,0,No,Not applicable to me,Not applicable to me,Yes,4,Yes,No,0,3,29,Male
0,More than 1000,1.0,1.0,I don't know,No,Yes,Yes,I don't know,Very easy,Physical health,Maybe,1.0,Maybe,0,1,6,6,,No,No,0,No,Not applicable to me,Not applicable to me,No,6,Yes,No,0,4,27,female
0,More than 1000,1.0,1.0,Yes,Yes,Yes,I don't know,Yes,Somewhat easy,Same level of comfort for each,Maybe,0.0,Maybe,1,0,8,9,"Yes, all of my previous supervisors",Yes,Yes,1,Yes,Rarely,Often,Yes,7,Yes,Maybe,0,3,36,Male
0,More than 1000,0.0,1.0,Yes,Yes,Yes,Yes,I don't know,I don't know,Physical health,Maybe,0.0,Maybe,1,1,5,4,I don't know,Possibly,No,0,No,Not applicable to me,Sometimes,No,5,Maybe,Maybe,0,3,33,Female
0,6-25,1.0,1.0,I don't know,,No,No,I don't know,Somewhat easy,Physical health,No,0.0,No,0,0,8,2,Some of my previous supervisors,Possibly,Don't Know,0,Yes,Rarely,Often,No,8,Maybe,No,0,1,40,Male
0,26-100,1.0,1.0,Yes,Yes,Yes,Yes,Yes,I don't know,Same level of comfort for each,Yes,1.0,Yes,1,0,7,7,"No, none of my previous supervisors",No,No,0,Yes,Not applicable to me,Not applicable to me,No,7,Maybe,No,0,3,42,Male
0,500-1000,1.0,1.0,I don't know,No,No,I don't know,I don't know,I don't know,Physical health,Maybe,1.0,Maybe,1,1,4,4,Some of my previous supervisors,Possibly,Yes,1,Yes,Often,Often,No,8,Maybe,Maybe,0,3,31,Male
0,More than 1000,0.0,1.0,Yes,Yes,Yes,Yes,I don't know,Somewhat easy,Physical health,Yes,0.0,Maybe,1,1,10,7,I don't know,Possibly,Don't Know,0,No,Not applicable to me,Sometimes,Maybe,8,Yes,Maybe,1,4,35,female
0,More than 1000,0.0,1.0,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Physical health,Maybe,0.0,Maybe,0,0,8,8,Some of my previous supervisors,Possibly,Yes,1,I don't know,Sometimes,Often,Yes,5,Maybe,No,0,3,46,male
0,100-500,1.0,1.0,Yes,Yes,Yes,I don't know,I don't know,Somewhat easy,Physical health,Yes,1.0,Maybe,1,1,9,7,Some of my previous supervisors,Yes,Yes,1,Yes,Rarely,Often,Maybe,9,No,No,0,2,54,female
0,500-1000,0.0,1.0,I don't know,No,No,No,I don't know,Somewhat easy,Same level of comfort for each,Maybe,0.0,Maybe,0,0,5,5,,No,No,0,No,Not applicable to me,Not applicable to me,,8,Yes,Yes,0,3,33,Male
0,100-500,1.0,1.0,No,No,No,No,No,Difficult,Physical health,No,0.0,Yes,1,1,7,2,Some of my previous supervisors,No,No,0,I don't know,Not applicable to me,Not applicable to me,No,8,Maybe,No,0,3,40,Female
0,100-500,0.0,1.0,I don't know,No,Yes,Yes,Yes,Neither easy nor difficult,Physical health,Yes,0.0,Yes,0,0,9,6,,Don't Know,No,0,No,Not applicable to me,Not applicable to me,,8,No,No,0,4,23,Female
0,500-1000,1.0,1.0,I don't know,No,No,No,I don't know,Neither easy nor difficult,Physical health,Maybe,0.0,No,0,0,5,4,Some of my previous supervisors,Possibly,Yes,0,Yes,Not applicable to me,Often,Yes,5,No,No,0,2,32,Male
0,More than 1000,1.0,1.0,Yes,Yes,Yes,Yes,Yes,Difficult,Physical health,No,0.0,Maybe,0,1,8,8,"No, none of my previous supervisors",Possibly,Yes,1,Yes,Rarely,Often,No,7,Maybe,Maybe,0,3,26,Woman
0,More than 1000,0.0,1.0,Yes,No,Yes,No,Yes,Somewhat easy,Physical health,Yes,0.0,Maybe,0,1,9,8,,No,No,0,No,Not applicable to me,Never,Yes,9,Yes,No,0,4,30,Male
0,More than 1000,1.0,1.0,No,,Yes,I don't know,I don't know,Very easy,Same level of comfort for each,Maybe,0.0,No,0,0,6,6,"No, none of my previous supervisors",No,No,0,No,Often,Sometimes,,7,Maybe,Yes,0,5,30,Male
0,26-100,1.0,1.0,Yes,No,Yes,No,Yes,Somewhat easy,Same level of comfort for each,Maybe,1.0,Maybe,1,1,9,7,Some of my previous supervisors,Yes,Yes,1,No,Sometimes,Often,Maybe,4,Maybe,Maybe,0,3,44,male
0,100-500,1.0,1.0,Not eligible for coverage / NA,No,I don't know,I don't know,I don't know,Somewhat difficult,Physical health,No,0.0,No,1,1,8,5,Some of my previous supervisors,No,Yes,1,No,Not applicable to me,Not applicable to me,No,10,Maybe,No,0,2,37,Male
0,More than 1000,1.0,1.0,I don't know,No,No,No,No,Somewhat easy,Same level of comfort for each,Yes,0.0,Yes,1,0,5,5,"No, none of my previous supervisors",Don't Know,No,0,No,Rarely,Rarely,Maybe,4,No,No,0,2,37,Male
0,500-1000,1.0,1.0,Yes,No,Yes,No,I don't know,I don't know,Physical health,No,0.0,No,0,1,5,2,"No, none of my previous supervisors",Don't Know,No,0,No,Not applicable to me,Not applicable to me,Maybe,7,Yes,No,0,2,29,Female
0,26-100,1.0,1.0,Yes,No,No,No,I don't know,Very easy,Physical health,Yes,0.0,No,1,1,8,8,"No, none of my previous supervisors",No,Yes,1,I don't know,Never,Sometimes,Maybe,6,Maybe,No,0,4,39,male
0,6-25,1.0,1.0,I don't know,,No,I don't know,I don't know,Very easy,Same level of comfort for each,Maybe,1.0,No,1,0,10,10,"No, none of my previous supervisors",Yes,Yes,1,No,Sometimes,Often,No,8,Maybe,No,0,4,20,Male
0,100-500,1.0,1.0,I don't know,No,No,I don't know,I don't know,Neither easy nor difficult,Physical health,No,0.0,No,0,0,0,0,Some of my previous supervisors,Don't Know,Possibly,0,No,Not applicable to me,Not applicable to me,,7,Yes,No,0,2,44,Male
0,26-100,1.0,1.0,No,Yes,No,No,No,I don't know,Physical health,No,0.0,Maybe,0,0,5,2,"No, none of my previous supervisors",Don't Know,Possibly,0,No,Not applicable to me,Sometimes,Maybe,5,Maybe,No,0,2,23,male
0,More than 1000,1.0,1.0,Yes,No,Yes,Yes,Yes,Very easy,Physical health,Yes,0.0,Maybe,0,0,10,10,,No,No,0,Yes,Not applicable to me,Not applicable to me,,10,Yes,Maybe,0,3,22,Female
0,More than 1000,1.0,1.0,I don't know,No,No,Yes,I don't know,I don't know,Physical health,No,0.0,No,0,0,8,8,,No,No,0,No,Not applicable to me,Not applicable to me,,0,No,No,0,3,31,female
